number_of_elements, start_time, end_time, duration, result
4234, 1571596942104, 1571596942125, 21, true
4235, 1571596942125, 1571596942145, 20, true
4236, 1571596942145, 1571596942166, 21, true
4237, 1571596942166, 1571596942186, 20, true
4238, 1571596942186, 1571596942205, 19, true
4239, 1571596942205, 1571596942225, 20, true
4240, 1571596942225, 1571596942244, 19, true
4241, 1571596942245, 1571596942265, 20, true
4242, 1571596942265, 1571596942285, 20, true
4243, 1571596942285, 1571596942304, 19, true
4244, 1571596942304, 1571596942327, 23, true
4245, 1571596942327, 1571596942347, 20, true
4246, 1571596942347, 1571596942368, 21, true
4247, 1571596942368, 1571596942389, 21, true
4248, 1571596942389, 1571596942410, 21, true
4249, 1571596942410, 1571596942430, 20, true
4250, 1571596942430, 1571596942450, 20, true
4251, 1571596942450, 1571596942470, 20, true
4252, 1571596942470, 1571596942490, 20, true
4253, 1571596942490, 1571596942510, 20, true
4254, 1571596942510, 1571596942530, 20, true
4255, 1571596942530, 1571596942551, 21, true
4256, 1571596942551, 1571596942571, 20, true
4257, 1571596942571, 1571596942591, 20, true
4258, 1571596942591, 1571596942612, 21, true
4259, 1571596942612, 1571596942636, 24, true
4260, 1571596942636, 1571596942658, 22, true
4261, 1571596942658, 1571596942679, 21, true
4262, 1571596942679, 1571596942701, 22, true
4263, 1571596942701, 1571596942722, 21, true
4264, 1571596942722, 1571596942742, 20, true
4265, 1571596942742, 1571596942763, 21, true
4266, 1571596942763, 1571596942783, 20, true
4267, 1571596942783, 1571596942804, 21, true
4268, 1571596942804, 1571596942823, 19, true
4269, 1571596942823, 1571596942844, 21, true
4270, 1571596942844, 1571596942865, 21, true
4271, 1571596942865, 1571596942885, 20, true
4272, 1571596942885, 1571596942904, 19, true
4273, 1571596942904, 1571596942928, 24, true
4274, 1571596942928, 1571596942951, 23, true
4275, 1571596942951, 1571596942972, 21, true
4276, 1571596942972, 1571596942993, 21, true
4277, 1571596942993, 1571596943014, 21, true
4278, 1571596943014, 1571596943035, 21, true
4279, 1571596943035, 1571596943057, 22, true
4280, 1571596943057, 1571596943076, 19, true
4281, 1571596943076, 1571596943096, 20, true
4282, 1571596943096, 1571596943117, 21, true
4283, 1571596943117, 1571596943137, 20, true
4284, 1571596943137, 1571596943157, 20, true
4285, 1571596943157, 1571596943178, 21, true
4286, 1571596943178, 1571596943199, 21, true
4287, 1571596943199, 1571596943220, 21, true
4288, 1571596943220, 1571596943241, 21, true
4289, 1571596943241, 1571596943262, 21, true
4290, 1571596943262, 1571596943282, 20, true
4291, 1571596943282, 1571596943302, 20, true
4292, 1571596943302, 1571596943321, 19, true
4293, 1571596943321, 1571596943341, 20, true
4294, 1571596943341, 1571596943361, 20, true
4295, 1571596943361, 1571596943382, 21, true
4296, 1571596943382, 1571596943403, 21, true
4297, 1571596943403, 1571596943423, 20, true
4298, 1571596943423, 1571596943444, 21, true
4299, 1571596943444, 1571596943466, 22, true
4300, 1571596943466, 1571596943486, 20, true
4301, 1571596943486, 1571596943506, 20, true
4302, 1571596943506, 1571596943526, 20, true
4303, 1571596943526, 1571596943545, 19, true
4304, 1571596943545, 1571596943566, 21, true
4305, 1571596943566, 1571596943587, 21, true
4306, 1571596943587, 1571596943607, 20, true
4307, 1571596943607, 1571596943628, 21, true
4308, 1571596943628, 1571596943650, 22, true
4309, 1571596943650, 1571596943671, 21, true
4310, 1571596943671, 1571596943691, 20, true
4311, 1571596943691, 1571596943711, 20, true
4312, 1571596943711, 1571596943732, 21, true
4313, 1571596943732, 1571596943752, 20, true
4314, 1571596943752, 1571596943773, 21, true
4315, 1571596943773, 1571596943793, 20, true
4316, 1571596943793, 1571596943815, 22, true
4317, 1571596943815, 1571596943835, 20, true
4318, 1571596943835, 1571596943856, 21, true
4319, 1571596943856, 1571596943878, 22, true
4320, 1571596943878, 1571596943898, 20, true
4321, 1571596943898, 1571596943918, 20, true
4322, 1571596943918, 1571596943939, 21, true
4323, 1571596943939, 1571596943959, 20, true
4324, 1571596943959, 1571596943980, 21, true
4325, 1571596943980, 1571596944001, 21, true
4326, 1571596944001, 1571596944022, 21, true
4327, 1571596944022, 1571596944043, 21, true
4328, 1571596944043, 1571596944066, 23, true
4329, 1571596944066, 1571596944086, 20, true
4330, 1571596944086, 1571596944106, 20, true
4331, 1571596944106, 1571596944126, 20, true
4332, 1571596944126, 1571596944146, 20, true
4333, 1571596944146, 1571596944167, 21, true
4334, 1571596944167, 1571596944188, 21, true
4335, 1571596944188, 1571596944209, 21, true
4336, 1571596944209, 1571596944230, 21, true
4337, 1571596944230, 1571596944254, 24, true
4338, 1571596944254, 1571596944283, 29, true
4339, 1571596944283, 1571596944304, 21, true
4340, 1571596944304, 1571596944324, 20, true
4341, 1571596944324, 1571596944345, 21, true
4342, 1571596944345, 1571596944366, 21, true
4343, 1571596944366, 1571596944386, 20, true
4344, 1571596944386, 1571596944407, 21, true
4345, 1571596944407, 1571596944428, 21, true
4346, 1571596944428, 1571596944450, 22, true
4347, 1571596944450, 1571596944471, 21, true
4348, 1571596944471, 1571596944492, 21, true
4349, 1571596944492, 1571596944512, 20, true
4350, 1571596944512, 1571596944533, 21, true
4351, 1571596944533, 1571596944553, 20, true
4352, 1571596944553, 1571596944575, 22, true
4353, 1571596944575, 1571596944595, 20, true
4354, 1571596944595, 1571596944616, 21, true
4355, 1571596944616, 1571596944637, 21, true
4356, 1571596944637, 1571596944658, 21, true
4357, 1571596944658, 1571596944680, 22, true
4358, 1571596944680, 1571596944701, 21, true
4359, 1571596944701, 1571596944722, 21, true
4360, 1571596944722, 1571596944743, 21, true
4361, 1571596944743, 1571596944763, 20, true
4362, 1571596944763, 1571596944784, 21, true
4363, 1571596944784, 1571596944804, 20, true
4364, 1571596944804, 1571596944825, 21, true
4365, 1571596944825, 1571596944847, 22, true
4366, 1571596944847, 1571596944869, 22, true
4367, 1571596944869, 1571596944890, 21, true
4368, 1571596944890, 1571596944911, 21, true
4369, 1571596944912, 1571596944933, 21, true
4370, 1571596944933, 1571596944953, 20, true
4371, 1571596944953, 1571596944974, 21, true
4372, 1571596944974, 1571596944996, 22, true
4373, 1571596944996, 1571596945017, 21, true
4374, 1571596945017, 1571596945040, 23, true
4375, 1571596945040, 1571596945062, 22, true
4376, 1571596945062, 1571596945085, 23, true
4377, 1571596945085, 1571596945106, 21, true
4378, 1571596945106, 1571596945127, 21, true
4379, 1571596945127, 1571596945152, 25, true
